physics,chemistry,maths,biology,total,stream,rank
86,71,0,27,184,PCB,36215
72,28,74,0,174,PCM,33853
46,29,55,0,130,PCM,81726
22,76,21,0,119,PCM,91944
47,27,40,0,114,PCM,97482
77,100,94,0,271,PCM,219
28,43,96,0,167,PCM,39770
88,32,0,94,214,PCB,11394
80,26,0,90,196,PCB,24939
29,99,0,23,151,PCB,87178
93,82,52,0,227,PCM,4803
92,79,51,0,222,PCM,5716
31,68,0,50,149,PCB,92285
56,32,81,0,169,PCM,39000
97,75,0,82,254,PCB,1372
72,49,65,0,186,PCM,22436
77,61,0,37,175,PCB,49712
21,56,0,86,163,PCB,66327
84,85,0,77,246,PCB,3752
65,85,0,72,222,PCB,9805
79,77,0,76,232,PCB,5737
100,94,89,0,283,PCM,646
74,46,78,0,198,PCM,14523
34,87,24,0,145,PCM,65329
47,98,0,33,178,PCB,44940
61,78,0,94,233,PCB,7304
52,54,81,0,187,PCM,21429
63,35,76,0,174,PCM,32437
68,78,0,93,239,PCB,4123
35,42,73,0,150,PCM,60049
90,72,64,0,226,PCM,4341
58,67,78,0,203,PCM,12683
96,71,0,92,259,PCB,2347
67,34,85,0,186,PCM,24050
95,51,93,0,239,PCM,2403
28,55,0,48,131,PCB,122970
94,66,65,0,225,PCM,6254
87,100,0,69,256,PCB,2743
87,50,0,48,185,PCB,35052
25,84,96,0,205,PCM,11132
44,92,0,58,194,PCB,26859
60,31,91,0,182,PCM,25531
30,66,0,22,118,PCB,141111
88,26,0,96,210,PCB,14529
66,74,55,0,195,PCM,17445
80,78,0,29,187,PCB,31775
56,88,0,55,199,PCB,20610
48,25,84,0,157,PCM,52037
92,79,0,77,248,PCB,2321
95,82,68,0,245,PCM,2939
70,88,0,93,251,PCB,2663
53,77,31,0,161,PCM,46867
88,89,0,87,264,PCB,797
43,64,0,94,201,PCB,18933
33,67,0,67,167,PCB,60383
40,20,0,34,94,PCB,161895
32,55,0,71,158,PCB,75920
47,85,88,0,220,PCM,6065
86,58,0,76,220,PCB,10321
71,35,0,51,157,PCB,77629
78,23,0,61,162,PCB,67859
92,95,69,0,256,PCM,1473
64,26,60,0,150,PCM,59230
25,33,0,88,146,PCB,95581
28,98,0,38,164,PCB,66484
63,76,31,0,170,PCM,38214
53,40,0,99,192,PCB,29469
75,42,51,0,168,PCM,39885
61,31,0,93,185,PCB,37102
25,36,0,66,127,PCB,128483
90,100,44,0,234,PCM,4949
46,49,0,75,170,PCB,54630
52,66,0,71,189,PCB,31414
90,54,0,60,204,PCB,18685
35,88,94,0,217,PCM,7358
82,81,0,97,260,PCB,2626
40,71,0,44,155,PCB,81403
64,23,0,89,176,PCB,48649
35,72,0,93,200,PCB,19788
89,39,0,64,192,PCB,26993
79,22,0,33,134,PCB,119019
33,91,0,34,158,PCB,76254
54,98,0,58,210,PCB,14052
29,63,57,0,149,PCM,61378
79,76,0,61,216,PCB,11822
57,40,0,73,170,PCB,55542
26,27,98,0,151,PCM,58183
79,95,75,0,249,PCM,2555
35,83,0,44,162,PCB,68621
56,98,0,78,232,PCB,7853
73,82,81,0,236,PCM,4298
64,92,0,51,207,PCB,15571
27,90,0,91,208,PCB,16110
76,20,0,22,118,PCB,141386
85,55,0,64,204,PCB,20311
63,28,22,0,113,PCM,97223
49,57,0,36,142,PCB,104813
83,72,0,25,180,PCB,42729
20,53,0,37,110,PCB,148338
65,92,0,20,177,PCB,44283
85,61,0,47,193,PCB,26317
25,22,29,0,76,PCM,113235
100,44,0,100,244,PCB,4920
100,45,0,62,207,PCB,15973
53,41,0,64,158,PCB,76444
78,27,39,0,144,PCM,67949
47,94,0,74,215,PCB,13809
52,52,0,33,137,PCB,111298
79,96,0,98,273,PCB,1
35,82,0,63,180,PCB,40288
54,64,26,0,144,PCM,66923
45,51,21,0,117,PCM,94379
24,46,91,0,161,PCM,47822
93,32,0,72,197,PCB,23995
77,51,0,28,156,PCB,79618
88,36,0,63,187,PCB,34860
43,39,0,27,109,PCB,150389
92,54,0,84,230,PCB,5563
98,74,59,0,231,PCM,5385
66,39,27,0,132,PCM,79608
26,26,0,57,109,PCB,151015
91,24,29,0,144,PCM,66868
48,78,32,0,158,PCM,50942
93,79,56,0,228,PCM,5176
92,20,86,0,198,PCM,15824
79,80,0,77,236,PCB,4504
63,36,59,0,158,PCM,50028
90,83,0,61,234,PCB,7777
34,56,34,0,124,PCM,89639
54,93,0,33,180,PCB,40937
100,71,21,0,192,PCM,19807
83,90,0,61,234,PCB,6659
38,80,0,56,174,PCB,49127
51,41,22,0,114,PCM,97707
78,100,0,49,227,PCB,7672
97,74,0,63,234,PCB,7141
66,26,100,0,192,PCM,19022
57,86,43,0,186,PCM,23901
49,46,0,83,178,PCB,44984
65,84,0,48,197,PCB,24354
39,62,61,0,162,PCM,45165
33,71,92,0,196,PCM,15705
61,43,0,94,198,PCB,24372
67,87,0,75,229,PCB,5886
64,97,22,0,183,PCM,24658
20,99,0,75,194,PCB,24946
45,52,0,87,184,PCB,36457
41,79,0,32,152,PCB,85848
30,54,72,0,156,PCM,53326
53,28,25,0,106,PCM,102527
73,39,0,55,167,PCB,59105
89,21,0,68,178,PCB,44152
59,84,0,50,193,PCB,26758
74,25,91,0,190,PCM,19787
20,61,61,0,142,PCM,68933
21,30,0,31,82,PCB,169914
93,25,96,0,214,PCM,8587
55,49,0,62,166,PCB,61144
61,45,36,0,142,PCM,69580
64,97,0,40,201,PCB,21526
64,61,0,45,170,PCB,54315
61,68,0,59,188,PCB,33865
67,61,31,0,159,PCM,50181
43,89,0,26,158,PCB,77170
53,56,45,0,154,PCM,55098
96,53,58,0,207,PCM,11932
27,32,66,0,125,PCM,88225
60,91,29,0,180,PCM,27167
80,92,0,69,241,PCB,4299
43,75,80,0,198,PCM,15766
40,22,53,0,115,PCM,97439
79,99,53,0,231,PCM,4774
57,70,79,0,206,PCM,11425
27,84,0,66,177,PCB,44952
57,69,43,0,169,PCM,38772
100,48,33,0,181,PCM,26191
99,92,71,0,262,PCM,1627
95,94,58,0,247,PCM,2456
39,100,0,43,182,PCB,38615
54,43,34,0,131,PCM,80865
55,75,0,69,199,PCB,23926
35,77,0,43,155,PCB,80323
36,61,92,0,189,PCM,21756
50,80,0,83,213,PCB,11668
29,25,71,0,125,PCM,88099
32,59,40,0,131,PCM,82638
64,81,0,28,173,PCB,51167
66,68,0,100,234,PCB,7635
62,75,0,57,194,PCB,26595
63,77,33,0,173,PCM,33890
45,22,61,0,128,PCM,84975
21,72,80,0,173,PCM,34509
81,76,0,62,219,PCB,9853
49,22,60,0,131,PCM,80760
23,60,0,83,166,PCB,61255
31,78,73,0,182,PCM,26674
80,61,0,68,209,PCB,17020
35,36,24,0,95,PCM,108141
88,90,80,0,258,PCM,2070
94,88,24,0,206,PCM,11442
54,83,0,35,172,PCB,53255
78,34,39,0,151,PCM,59285
66,88,0,20,174,PCB,48878
22,38,0,69,129,PCB,124794
21,33,0,93,147,PCB,95657
60,48,0,99,207,PCB,18095
57,48,0,25,130,PCB,125228
35,40,58,0,133,PCM,79709
56,85,50,0,191,PCM,19844
26,72,0,84,182,PCB,39181
58,69,0,84,211,PCB,13652
25,72,0,56,153,PCB,86400
86,52,44,0,182,PCM,25021
81,52,62,0,195,PCM,17120
98,96,31,0,225,PCM,4983
43,82,0,55,180,PCB,40304
66,91,0,20,177,PCB,44274
100,73,44,0,217,PCM,8486
62,33,0,80,175,PCB,48871
72,63,59,0,194,PCM,17033
30,96,84,0,210,PCM,9099
42,20,73,0,135,PCM,77359
71,29,0,54,154,PCB,84106
40,90,0,25,155,PCB,80478
66,82,23,0,171,PCM,37078
88,47,66,0,201,PCM,14598
48,89,90,0,227,PCM,5132
66,27,20,0,113,PCM,97222
64,91,67,0,222,PCM,6694
70,69,45,0,184,PCM,25305
89,90,32,0,211,PCM,8623
44,46,32,0,122,PCM,91096
55,37,0,78,170,PCB,57330
86,64,25,0,175,PCM,33334
82,32,0,38,152,PCB,88126
36,57,0,73,166,PCB,62766
95,27,69,0,191,PCM,19823
82,61,0,27,170,PCB,54821
37,91,34,0,162,PCM,45406
95,34,75,0,204,PCM,12055
88,97,100,0,285,PCM,1
43,31,87,0,161,PCM,46614
81,66,0,91,238,PCB,6254
65,96,29,0,190,PCM,20408
21,41,28,0,90,PCM,110080
20,89,0,42,151,PCB,88390
96,78,26,0,200,PCM,13412
72,59,0,52,183,PCB,39528
22,24,82,0,128,PCM,83654
25,49,0,51,125,PCB,130285
58,94,35,0,187,PCM,21872
33,78,0,92,203,PCB,18149
23,42,0,93,158,PCB,76618
21,21,0,63,105,PCB,155760
84,59,65,0,208,PCM,10468
74,47,71,0,192,PCM,19912
98,58,66,0,222,PCM,5943
42,97,51,0,190,PCM,19084
72,94,0,82,248,PCB,2003
53,40,53,0,146,PCM,65319
56,46,0,85,187,PCB,32281
29,73,61,0,163,PCM,43990
86,80,92,0,258,PCM,1129
26,20,65,0,111,PCM,99404
38,63,0,87,188,PCB,33068
50,82,55,0,187,PCM,21839
63,78,44,0,185,PCM,22979
37,83,88,0,208,PCM,11578
41,92,0,79,212,PCB,14583
38,36,31,0,105,PCM,103391
99,21,0,59,179,PCB,42584
56,38,0,88,182,PCB,37692
31,96,94,0,221,PCM,7215
63,53,0,87,203,PCB,18915
64,37,67,0,168,PCM,39431
96,70,0,40,206,PCB,15631
63,43,76,0,182,PCM,25966
58,22,0,80,160,PCB,70881
100,41,36,0,177,PCM,30085
36,69,0,46,151,PCB,86626
94,53,0,26,173,PCB,50373
99,44,45,0,188,PCM,21826
95,98,0,32,225,PCB,7778
74,58,0,50,182,PCB,37643
59,98,63,0,220,PCM,7368
43,21,0,44,108,PCB,151021
84,89,0,49,222,PCB,11250
61,86,0,60,207,PCB,17713
86,63,0,70,219,PCB,10082
31,63,0,96,190,PCB,29388
35,69,29,0,133,PCM,79838
43,75,45,0,163,PCM,44831
46,46,63,0,155,PCM,53942
47,87,88,0,222,PCM,5682
73,27,0,35,135,PCB,117504
37,29,0,46,112,PCB,149400
52,81,72,0,205,PCM,12678
29,22,62,0,113,PCM,98448
27,95,34,0,156,PCM,52581
97,72,0,23,192,PCB,29595
52,37,91,0,180,PCM,28720
41,60,0,59,160,PCB,72906
98,54,32,0,184,PCM,25473
50,28,33,0,111,PCM,99500
83,95,91,0,269,PCM,726
72,22,21,0,115,PCM,97321
93,41,0,63,197,PCB,23964
41,37,0,26,104,PCB,153984
50,79,91,0,220,PCM,6733
88,73,93,0,254,PCM,1805
30,95,0,49,174,PCB,48605
68,86,0,98,252,PCB,3680
71,79,41,0,191,PCM,18558
94,27,0,46,167,PCB,61637
36,68,0,56,160,PCB,72319
27,28,0,91,146,PCB,97545
34,58,86,0,178,PCM,28579
88,30,0,83,201,PCB,19625
70,39,0,49,158,PCB,75336
40,26,0,88,154,PCB,84369
66,21,0,45,132,PCB,122290
75,56,0,88,219,PCB,12443
32,83,98,0,213,PCM,9936
84,75,0,87,246,PCB,3472
47,22,62,0,131,PCM,81572
34,61,0,62,157,PCB,78330
38,47,61,0,146,PCM,63675
59,60,33,0,152,PCM,56538
57,52,37,0,146,PCM,63762
24,58,0,29,111,PCB,148422
32,36,78,0,146,PCM,63931
98,77,61,0,236,PCM,4527
30,62,61,0,153,PCM,57279
63,32,0,51,146,PCB,96780
37,44,0,100,181,PCB,41292
77,92,0,61,230,PCB,5563
85,69,80,0,234,PCM,2941
65,57,71,0,193,PCM,18075
51,48,47,0,146,PCM,64939
70,65,0,61,196,PCB,25310
32,48,68,0,148,PCM,62030
83,62,0,52,197,PCB,22178
47,89,83,0,219,PCM,5956
79,41,0,95,215,PCB,12159
74,86,80,0,240,PCM,3797
42,76,0,68,186,PCB,35663
87,59,0,89,235,PCB,6902
61,88,0,65,214,PCB,11731
24,40,0,39,103,PCB,155841
80,25,0,89,194,PCB,27514
27,71,21,0,119,PCM,91956
95,94,47,0,236,PCM,3319
28,63,45,0,136,PCM,76627
94,97,52,0,243,PCM,3383
89,55,38,0,182,PCM,26182
96,23,0,82,201,PCB,19376
96,53,24,0,173,PCM,33758
32,35,0,67,134,PCB,119261
87,39,0,39,165,PCB,65385
24,60,55,0,139,PCM,72616
97,65,0,52,214,PCB,11797
97,21,34,0,152,PCM,57882
82,93,0,77,252,PCB,2970
78,94,29,0,201,PCM,12646
75,33,69,0,177,PCM,30891
73,88,49,0,210,PCM,9475
38,42,49,0,129,PCM,84659
41,22,53,0,116,PCM,96215
62,67,0,42,171,PCB,55151
77,29,34,0,140,PCM,71584
80,72,0,38,190,PCB,29609
30,39,59,0,128,PCM,84233
57,80,90,0,227,PCM,4214
64,76,0,56,196,PCB,24809
81,47,0,29,157,PCB,76245
32,64,36,0,132,PCM,79636
79,93,43,0,215,PCM,7440
27,25,0,99,151,PCB,89976
31,59,0,97,187,PCB,33248
45,71,0,49,165,PCB,64665
23,77,0,70,170,PCB,56911
52,22,0,100,174,PCB,48905
43,86,0,28,157,PCB,79085
40,64,0,75,179,PCB,41494
59,71,100,0,230,PCM,4951
44,20,28,0,92,PCM,109598
87,50,0,80,217,PCB,10438
92,35,0,41,168,PCB,57393
20,99,0,68,187,PCB,35121
28,88,96,0,212,PCM,10330
31,82,0,65,178,PCB,43152
79,48,0,39,166,PCB,61273
32,22,0,82,136,PCB,114339
89,85,0,46,220,PCB,11764
28,35,100,0,163,PCM,44947
85,24,34,0,143,PCM,67975
64,46,36,0,146,PCM,65663
23,87,33,0,143,PCM,67172
55,74,0,67,196,PCB,26341
44,33,0,81,158,PCB,74523
96,23,0,77,196,PCB,23808
98,60,0,88,246,PCB,3620
27,50,60,0,137,PCM,74896
30,48,0,94,172,PCB,52768
64,35,28,0,127,PCM,86252
46,41,0,31,118,PCB,141079
89,30,0,74,193,PCB,27953
72,97,0,56,225,PCB,9021
81,29,80,0,190,PCM,19584
22,56,47,0,125,PCM,88291
56,47,34,0,137,PCM,75653
70,47,27,0,144,PCM,66446
96,73,0,54,223,PCB,8662
45,59,0,50,154,PCB,81539
90,54,41,0,185,PCM,23028
36,20,86,0,142,PCM,68945
75,28,0,50,153,PCB,85513
85,80,0,82,247,PCB,5009
27,80,48,0,155,PCM,55194
32,51,44,0,127,PCM,85612
26,95,0,55,176,PCB,47569
90,52,0,23,165,PCB,63068
59,62,0,64,185,PCB,35628
39,71,58,0,168,PCM,39835
90,84,0,83,257,PCB,3381
63,30,0,22,115,PCB,144990
60,40,49,0,149,PCM,62178
33,22,73,0,128,PCM,84627
23,77,0,34,134,PCB,117246
41,37,63,0,141,PCM,70247
92,49,69,0,210,PCM,9972
81,84,0,94,259,PCB,2357
58,21,52,0,131,PCM,80987
47,59,93,0,199,PCM,14000
38,88,25,0,151,PCM,59724
23,61,0,38,122,PCB,134219
49,90,0,52,191,PCB,28298
80,49,0,56,185,PCB,34236
33,29,80,0,142,PCM,69220
55,84,0,65,204,PCB,20292
27,99,0,38,164,PCB,65459
22,29,0,24,75,PCB,169825
40,24,83,0,147,PCM,64365
59,55,41,0,155,PCM,53537
88,31,0,75,194,PCB,24847
63,84,61,0,208,PCM,11899
24,85,25,0,134,PCM,78126
25,34,100,0,159,PCM,48315
64,79,0,69,212,PCB,14471
65,64,0,99,228,PCB,6158
78,37,0,87,202,PCB,21709
76,62,85,0,223,PCM,5264
21,26,97,0,144,PCM,66526
27,32,39,0,98,PCM,107542
72,98,35,0,205,PCM,12531
60,33,74,0,167,PCM,39927
49,89,0,53,191,PCB,29909
33,82,67,0,182,PCM,25569
97,75,0,24,196,PCB,24562
49,65,0,50,164,PCB,64487
73,33,0,64,170,PCB,57372
96,83,46,0,225,PCM,6736
98,65,93,0,256,PCM,666
93,74,66,0,233,PCM,3881
22,58,0,56,136,PCB,116171
26,56,56,0,138,PCM,73397
85,42,0,37,164,PCB,65148
50,40,61,0,151,PCM,59664
33,24,0,87,144,PCB,99179
55,21,0,97,173,PCB,53085
58,87,51,0,196,PCM,16172
53,84,0,36,173,PCB,50745
61,21,0,48,130,PCB,125446
62,63,84,0,209,PCM,9406
64,67,92,0,223,PCM,6211
21,80,0,95,196,PCB,24117
58,67,55,0,180,PCM,28939
67,33,46,0,146,PCM,64363
93,91,93,0,277,PCM,973
88,46,0,58,192,PCB,26782
50,35,0,56,141,PCB,107710
100,28,67,0,195,PCM,16324
98,80,0,39,217,PCB,12272
42,51,0,38,131,PCB,122723
83,58,0,39,180,PCB,42021
38,65,0,99,202,PCB,20625
31,71,31,0,133,PCM,79814
93,84,0,93,270,PCB,71
79,40,54,0,173,PCM,33378
76,60,66,0,202,PCM,12737
51,52,0,45,148,PCB,92852
67,70,0,21,158,PCB,76712
100,58,89,0,247,PCM,2443
87,79,73,0,239,PCM,2460
68,30,53,0,151,PCM,59190
100,75,92,0,267,PCM,2207
74,55,0,97,226,PCB,7238
71,95,50,0,216,PCM,8611
95,94,0,79,268,PCB,1085
75,70,0,24,169,PCB,56421
27,33,0,64,124,PCB,132072
86,92,0,77,255,PCB,1953
32,70,74,0,176,PCM,30516
99,50,0,69,218,PCB,11532
59,24,0,40,123,PCB,135144
29,65,23,0,117,PCM,94819
20,62,0,22,104,PCB,155430
80,86,51,0,217,PCM,7165
91,62,0,93,246,PCB,5537
21,72,75,0,168,PCM,38544
76,36,43,0,155,PCM,53804
87,23,0,75,185,PCB,36343
48,44,0,66,158,PCB,77453
27,83,35,0,145,PCM,66691
34,42,0,83,159,PCB,74276
73,47,0,27,147,PCB,97115
61,91,72,0,224,PCM,6684
31,61,0,36,128,PCB,127322
80,28,0,80,188,PCB,32717
92,78,41,0,211,PCM,10727
75,63,0,25,163,PCB,65474
97,98,0,86,281,PCB,2236
83,91,38,0,212,PCM,9854
82,85,0,25,192,PCB,29007
33,100,52,0,185,PCM,24327
84,72,0,31,187,PCB,34409
75,46,0,61,182,PCB,38521
41,88,100,0,229,PCM,4372
52,83,0,36,171,PCB,53344
73,36,32,0,141,PCM,71252
74,43,0,42,159,PCB,74206
40,24,78,0,142,PCM,68945
65,43,0,60,168,PCB,59640
49,43,76,0,168,PCM,38406
51,53,0,49,153,PCB,85949
21,21,0,57,99,PCB,157673
73,43,0,97,213,PCB,13743
96,72,0,80,248,PCB,4562
90,89,0,25,204,PCB,17348
39,62,60,0,161,PCM,47284
58,26,0,62,146,PCB,97601
23,41,0,48,112,PCB,146442
43,51,0,49,143,PCB,103564
47,34,20,0,101,PCM,104754
90,41,0,36,167,PCB,62289
100,27,0,52,179,PCB,41708
44,58,30,0,132,PCM,79887
89,33,0,71,193,PCB,25750
42,41,0,28,111,PCB,148250
94,80,96,0,270,PCM,1448
71,94,0,62,227,PCB,8972
88,94,0,82,264,PCB,1480
26,32,34,0,92,PCM,109462
86,26,87,0,199,PCM,14894
52,25,25,0,102,PCM,105478
58,36,0,31,125,PCB,132190
31,71,0,41,143,PCB,103005
100,28,0,34,162,PCB,68809
46,92,0,88,226,PCB,7449
85,43,96,0,224,PCM,5677
78,66,0,67,211,PCB,15424
81,54,45,0,180,PCM,27554
36,60,0,95,191,PCB,30042
58,54,0,36,148,PCB,93628
37,40,0,88,165,PCB,64695
22,34,50,0,106,PCM,101831
38,79,0,43,160,PCB,74031
70,20,74,0,164,PCM,44346
74,90,0,51,215,PCB,13001
47,78,25,0,150,PCM,61023
65,46,59,0,170,PCM,36930
90,40,0,24,154,PCB,82593
65,36,0,95,196,PCB,23130
43,88,0,38,169,PCB,55636
92,93,87,0,272,PCM,1097
98,89,0,95,282,PCB,1547
54,53,0,30,137,PCB,112479
96,89,0,79,264,PCB,1784
81,69,36,0,186,PCM,23115
22,31,0,64,117,PCB,141116
46,25,100,0,171,PCM,35820
60,62,30,0,152,PCM,58007
28,43,0,33,104,PCB,155440
45,68,0,64,177,PCB,46225
23,48,0,75,146,PCB,97264
85,90,33,0,208,PCM,9744
23,55,0,27,105,PCB,155969
75,53,37,0,165,PCM,42543
98,36,28,0,162,PCM,46547
55,21,27,0,103,PCM,105006
97,45,0,62,204,PCB,17919
96,37,0,73,206,PCB,16980
41,41,0,69,151,PCB,89488
28,47,89,0,164,PCM,42469
90,88,0,27,205,PCB,16907
94,29,80,0,203,PCM,12586
45,29,51,0,125,PCM,88143
55,73,86,0,214,PCM,7916
72,91,53,0,216,PCM,7415
37,36,0,89,162,PCB,68555
50,29,93,0,172,PCM,35749
86,25,43,0,154,PCM,55932
68,34,89,0,191,PCM,19473
88,89,0,81,258,PCB,3518
35,24,0,70,129,PCB,126901
35,36,0,94,165,PCB,62857
45,62,0,82,189,PCB,32184
80,98,0,94,272,PCB,259
50,84,0,63,197,PCB,22370
79,79,0,75,233,PCB,5634
53,23,31,0,107,PCM,102017
55,31,95,0,181,PCM,25984
66,97,0,99,262,PCB,1180
100,36,71,0,207,PCM,10630
95,74,55,0,224,PCM,5405
64,92,0,61,217,PCB,11626
88,41,0,93,222,PCB,7971
33,88,0,87,208,PCB,16875
63,37,38,0,138,PCM,72977
57,82,0,29,168,PCB,59342
88,21,0,28,137,PCB,111095
78,33,31,0,142,PCM,70137
55,52,58,0,165,PCM,41937
97,81,0,31,209,PCB,17267
63,26,0,53,142,PCB,104378
78,73,41,0,192,PCM,18663
42,24,86,0,152,PCM,57563
60,32,0,40,132,PCB,121729
41,95,48,0,184,PCM,23322
40,76,97,0,213,PCM,8464
62,59,100,0,221,PCM,6114
58,57,53,0,168,PCM,40280
34,91,0,25,150,PCB,89091
80,53,0,35,168,PCB,60118
49,42,74,0,165,PCM,42103
31,32,89,0,152,PCM,57876
51,54,54,0,159,PCM,49941
34,38,38,0,110,PCM,100922
88,56,63,0,207,PCM,10136
72,49,0,99,220,PCB,9147
26,73,0,43,142,PCB,104827
92,48,92,0,232,PCM,3884
67,46,43,0,156,PCM,53824
49,42,78,0,169,PCM,38171
52,59,39,0,150,PCM,60888
47,86,0,75,208,PCB,17478
39,67,0,23,129,PCB,125702
44,92,0,43,179,PCB,44142
74,87,0,22,183,PCB,37736
71,89,35,0,195,PCM,18150
60,60,0,51,171,PCB,53095
80,23,0,94,197,PCB,24345
59,68,94,0,221,PCM,6820
32,90,0,68,190,PCB,30934
87,98,49,0,234,PCM,3771
34,23,20,0,77,PCM,113120
33,22,0,93,148,PCB,94492
79,20,0,50,149,PCB,92301
70,90,96,0,256,PCM,2331
89,30,0,90,209,PCB,15338
39,25,0,35,99,PCB,158950
50,61,65,0,176,PCM,31971
92,77,56,0,225,PCM,4889
66,60,38,0,164,PCM,44222
59,88,56,0,203,PCM,12925
37,44,0,89,170,PCB,54577
81,24,0,86,191,PCB,28203
53,71,54,0,178,PCM,29501
35,27,93,0,155,PCM,54684
40,42,92,0,174,PCM,34146
79,83,0,100,262,PCB,2144
21,35,92,0,148,PCM,63346
94,76,20,0,190,PCM,19250
100,49,26,0,175,PCM,32214
27,21,0,41,89,PCB,167008
82,34,91,0,207,PCM,12120
94,40,32,0,166,PCM,41616
52,98,0,35,185,PCB,37137
31,60,0,58,149,PCB,92364
71,43,23,0,137,PCM,75280
50,59,30,0,139,PCM,73677
54,24,0,59,137,PCB,113197
24,83,66,0,173,PCM,34000
74,89,95,0,258,PCM,1644
80,49,0,25,154,PCB,83961
30,93,0,36,159,PCB,74812
55,22,36,0,113,PCM,98648
26,82,0,92,200,PCB,22302
53,91,77,0,221,PCM,6728
73,85,22,0,180,PCM,27683
76,23,34,0,133,PCM,78929
49,89,96,0,234,PCM,3008
94,64,0,37,195,PCB,25005
79,79,0,24,182,PCB,40507
41,23,0,25,89,PCB,166033
44,22,0,25,91,PCB,162892
61,26,0,43,130,PCB,123412
42,52,89,0,183,PCM,25570
61,53,0,24,138,PCB,111467
28,65,69,0,162,PCM,45664
52,82,0,60,194,PCB,24892
90,25,0,60,175,PCB,48997
65,62,0,42,169,PCB,56878
63,69,73,0,205,PCM,12955
49,47,0,97,193,PCB,27348
96,20,0,79,195,PCB,24384
99,40,0,70,209,PCB,16043
76,59,39,0,174,PCM,33149
77,34,53,0,164,PCM,42597
57,42,68,0,167,PCM,39727
91,24,70,0,185,PCM,22844
99,90,52,0,241,PCM,2220
50,79,56,0,185,PCM,22834
94,37,0,77,208,PCB,14679
42,92,65,0,199,PCM,15824
46,60,64,0,170,PCM,38370
51,67,27,0,145,PCM,66370
63,22,98,0,183,PCM,24123
57,38,41,0,136,PCM,75462
99,31,0,24,154,PCB,83290
80,70,90,0,240,PCM,4199
39,95,0,53,187,PCB,31823
80,65,45,0,190,PCM,19853
98,64,68,0,230,PCM,3981
81,86,30,0,197,PCM,15470
94,36,99,0,229,PCM,4211
50,61,24,0,135,PCM,78418
36,56,0,39,131,PCB,124104
37,82,67,0,186,PCM,23854
23,66,0,51,140,PCB,107400
42,72,51,0,165,PCM,43478
50,49,0,40,139,PCB,110694
45,98,90,0,233,PCM,3581
74,76,80,0,230,PCM,4477
31,45,22,0,98,PCM,107530
40,32,0,40,112,PCB,149235
82,36,0,28,146,PCB,98601
25,75,0,25,125,PCB,132122
70,65,45,0,180,PCM,27651
74,64,0,79,217,PCB,10548
71,34,0,37,142,PCB,102705
72,75,87,0,234,PCM,4374
57,71,0,53,181,PCB,40511
92,78,61,0,231,PCM,3773
20,81,84,0,185,PCM,22919
59,94,0,84,237,PCB,6665
69,75,0,54,198,PCB,23690
42,58,100,0,200,PCM,14722
37,32,93,0,162,PCM,46218
23,85,0,49,157,PCB,77713
91,64,0,99,254,PCB,1010
82,81,0,53,216,PCB,10529
28,28,40,0,96,PCM,108258
36,69,0,79,184,PCB,35757
95,46,0,84,225,PCB,7715
22,91,0,90,203,PCB,17517
52,29,0,29,110,PCB,148921
55,38,27,0,120,PCM,92840
31,93,55,0,179,PCM,29583
61,63,0,54,178,PCB,45827
52,22,0,93,167,PCB,59807
85,20,45,0,150,PCM,61176
51,50,0,73,174,PCB,51112
69,63,81,0,213,PCM,8964
100,52,43,0,195,PCM,17127
79,63,39,0,181,PCM,27165
50,91,0,38,179,PCB,41214
92,55,0,89,236,PCB,4908
40,46,0,43,129,PCB,127393
66,66,68,0,200,PCM,13571
36,45,77,0,158,PCM,51176
37,98,67,0,202,PCM,13432
23,81,94,0,198,PCM,14854
25,79,0,84,188,PCB,30697
83,27,0,95,205,PCB,16298
78,27,0,95,200,PCB,20076
81,31,0,78,190,PCB,30528
73,52,0,89,214,PCB,11801
37,37,0,22,96,PCB,162145
87,32,0,30,149,PCB,90999
61,30,0,47,138,PCB,110326
91,43,0,56,190,PCB,29200
65,36,35,0,136,PCM,76301
21,51,0,42,114,PCB,145839
96,90,0,37,223,PCB,9576
41,50,0,53,144,PCB,101828
58,26,48,0,132,PCM,79650
83,33,0,47,163,PCB,66025
83,60,77,0,220,PCM,7093
39,86,0,73,198,PCB,22027
71,57,33,0,161,PCM,46915
30,33,0,66,129,PCB,124839
35,55,0,41,131,PCB,123018
65,75,0,25,165,PCB,64462
84,78,77,0,239,PCM,2503
53,45,50,0,148,PCM,62438
89,82,0,79,250,PCB,2880
32,52,0,27,111,PCB,149346
39,80,52,0,171,PCM,36985
61,21,0,71,153,PCB,83315
69,63,89,0,221,PCM,6226
58,93,33,0,184,PCM,24259
77,40,0,44,161,PCB,69316
99,56,0,59,214,PCB,12474
91,37,72,0,200,PCM,13182
96,88,0,28,212,PCB,14333
61,66,0,39,166,PCB,63752
63,50,0,36,149,PCB,93078
98,47,0,47,192,PCB,29262
97,31,0,83,211,PCB,16066
59,94,41,0,194,PCM,18458
31,64,47,0,142,PCM,69931
76,24,47,0,147,PCM,64451
42,73,0,71,186,PCB,36119
42,94,0,34,170,PCB,55605
77,35,0,78,190,PCB,30990
94,81,0,96,271,PCB,2584
23,29,27,0,79,PCM,113899
89,89,0,57,235,PCB,4294
41,73,0,43,157,PCB,78863
76,21,21,0,118,PCM,94775
36,58,20,0,114,PCM,97826
